# Name : VHPS_140_140_3.5_T3
# Stage: 1
# Units: length:mm angle:deg 
id,x,y,z
1461,304.4071,27.7567,-9.3439
1462,310.5244,27.8634,-9.2169
1463,316.6563,27.9453,-9.0977
1464,322.8050,28.0479,-8.9902
1465,328.8139,28.1526,-8.5377
1466,334.9320,28.2910,-8.3111
1467,341.1010,28.3658,-8.1750
1468,347.3922,28.4749,-8.2839
1469,353.5137,28.5867,-7.9897
1470,359.6304,28.6475,-7.6631
1471,365.8783,28.7501,-7.5970
1472,372.1965,28.8512,-7.6550
1473,378.5126,28.9725,-7.6797
1474,384.6453,29.0912,-7.2911
1475,390.8814,29.1388,-7.0982
1476,397.0965,29.2812,-6.8370
1477,403.4321,29.4185,-6.8003
1478,409.6799,29.4732,-6.5596
1479,416.1913,29.5691,-6.8265
1480,422.3707,29.7144,-6.3991
1481,427.8295,29.6887,-4.5285
1482,-357.9807,12.7197,-32.6889
1483,-352.7533,12.8252,-32.8803
1484,-347.5161,12.9129,-32.7715
1485,-342.2743,12.9876,-32.7557
1486,-337.0264,13.0539,-32.5525
1487,-331.7740,13.1427,-32.3360
1488,-326.5171,13.2353,-32.1175
1489,-321.2543,13.2999,-32.0532
1490,-315.9872,13.3800,-31.8908
1491,-310.7165,13.4407,-31.6404
1492,-305.4414,13.5375,-31.3953
1493,-300.1567,13.6228,-31.3805
1494,-294.8742,13.6867,-31.0498
1495,-289.5824,13.7896,-30.9000
1496,-284.2861,13.8462,-30.7345
1497,-278.9859,13.9314,-30.5366
1498,-273.6811,14.0095,-30.3312
1499,-268.3676,14.0791,-30.2166
1500,-263.0521,14.1591,-30.0253
1501,-257.7377,14.2441,-29.7130
1502,-252.4028,14.3293,-29.7046
1503,-247.0805,14.4064,-29.3640
1504,-241.7505,14.4875,-29.0851
1505,-236.4009,14.5816,-29.0391
1506,-231.0621,14.6604,-28.7436
1507,-225.7067,14.7291,-28.6174
1508,-220.3554,14.8066,-28.3613
1509,-214.9949,14.8976,-28.1597
1510,-209.6227,14.9721,-28.0369
1511,-204.2472,15.0316,-27.8849
1512,-198.8758,15.1551,-27.6218
1513,-193.4892,15.2333,-27.4712
1514,-188.1165,15.2696,-27.1147
1515,-182.7184,15.3765,-26.9694
1516,-177.3161,15.4487,-26.8076
1517,-171.9213,15.5260,-26.5207
1518,-166.5128,15.6157,-26.3125
1519,-161.0937,15.6968,-26.1489
1520,-155.6837,15.7678,-25.8570
1521,-150.2537,15.8736,-25.6875
1522,-144.7880,15.9635,-25.7575
1523,-139.3566,16.0074,-25.4989
1524,-133.9410,16.0753,-25.0776
1525,-128.4888,16.1893,-24.8948
1526,-123.0277,16.2669,-24.7324
1527,-117.5681,16.3540,-24.5149
1528,-112.1016,16.4526,-24.3039
1529,-106.6199,16.5182,-24.1535
1530,-101.1751,16.5852,-23.7197
1531,-95.7009,16.6514,-23.4438
1532,-90.1722,16.7610,-23.4717
1533,-84.6624,16.8478,-23.3359
1534,-79.1590,16.9386,-23.1198
1535,-73.6835,17.0063,-22.7043
1536,-68.1238,17.1065,-22.7412
1537,-62.6297,17.1758,-22.3643
1538,-57.0823,17.2604,-22.2503
1539,-51.5392,17.3353,-22.0738
1540,-46.0047,17.4440,-21.8147
1541,-40.4555,17.4972,-21.5989
1542,-34.8839,17.5818,-21.4621
1543,-29.3090,17.6648,-21.3046
1544,-23.7399,17.7564,-21.0831
1545,-18.1595,17.8422,-20.8818
1546,-12.5740,17.9408,-20.6713
1547,-6.9815,18.0174,-20.4603
1548,-1.3678,18.0851,-20.3131
1549,4.2644,18.2058,-20.2140
1550,9.8442,18.2753,-19.8474
1551,15.4620,18.3648,-19.6184
1552,21.1004,18.4472,-19.4470
1553,26.7368,18.5274,-19.2338
1554,32.3927,18.6005,-19.0703
1555,38.0627,18.7012,-18.9309
1556,43.7027,18.7795,-18.6384
1557,49.3670,18.8732,-18.4133
1558,55.0536,18.9509,-18.2452
1559,60.7364,19.0434,-18.0309
1560,66.4144,19.1142,-17.7679
1561,72.1501,19.2180,-17.6922
1562,77.8519,19.3068,-17.4573
1563,83.5625,19.3867,-17.2259
1564,89.3044,19.4757,-17.0773
1565,95.0316,19.5540,-16.8460
1566,100.7951,19.6264,-16.7124
1567,106.5787,19.7431,-16.6166
1568,112.2801,19.8769,-16.2088
1569,118.0716,19.9223,-16.0812
1570,123.8303,19.9795,-15.8133
1571,129.6411,20.0846,-15.6888
1572,135.4814,20.2038,-15.6287
1573,141.2733,20.2683,-15.3826
1574,147.1343,20.3605,-15.3267
1575,152.8993,20.4801,-14.9400
1576,158.8060,20.5399,-14.9663
1577,164.6405,20.6176,-14.7395
1578,170.4953,20.7270,-14.5459
1579,176.4014,20.8092,-14.4771
1580,182.2411,20.8925,-14.1828
1581,188.1607,21.0085,-14.0945
1582,194.0316,21.0802,-13.8371
1583,199.9520,21.1844,-13.6939
1584,205.8719,21.2607,-13.5212
1585,211.8058,21.3499,-13.3595
1586,217.7650,21.4390,-13.2397
1587,223.7465,21.5441,-13.1516
1588,229.7463,21.6122,-13.0842
1589,235.6309,21.7135,-12.6804
1590,241.7316,21.8107,-12.8233
1591,247.7386,21.9225,-12.6887
1592,253.7979,22.0433,-12.6611
1593,259.8856,22.1199,-12.6766
1594,265.9324,22.2063,-12.5582
1595,271.9230,22.2981,-12.2719
1596,277.9046,22.3870,-11.9393
1597,284.1279,22.4440,-12.1761
1598,290.1851,22.5268,-11.9753
1599,296.3283,22.6830,-11.9551
1600,301.7052,22.5687,-10.0854
1601,308.6344,22.8889,-11.8762
1602,314.8371,22.9796,-11.9104
1603,320.9240,23.0603,-11.6475
1604,326.9724,23.1230,-11.2728
1605,333.3603,23.2920,-11.6459
1606,339.5673,23.3571,-11.5779
1607,345.8580,23.4555,-11.6690
1608,352.0632,23.5619,-11.5413
1609,358.2673,23.6534,-11.3856
1610,364.5368,23.7495,-11.3467
1611,370.8347,23.8574,-11.3413
1612,377.1658,23.9730,-11.3791
1613,383.4166,24.0444,-11.2196
1614,389.7078,24.1614,-11.1195
1615,395.9912,24.2281,-10.9782
1616,402.3500,24.2770,-10.9673
1617,408.7062,24.4622,-10.9229
1618,415.1669,24.5345,-11.0645
1619,421.2345,24.6932,-10.3887
1620,427.0041,24.6614,-9.1071
1621,430.5810,24.7909,-3.4992
1622,-360.5122,8.0999,-31.5893
1623,-355.3086,8.1514,-33.0452
1624,-350.0751,8.2671,-33.0892
1625,-344.8355,8.3427,-33.1377
1626,-339.5890,8.4301,-32.9732
1627,-334.3377,8.4899,-32.6990
1628,-329.0813,8.5609,-32.6934
1629,-323.8204,8.6327,-32.4938
1630,-318.5544,8.7259,-32.3288
1631,-313.2834,8.7888,-32.1796
1632,-308.0056,8.8571,-32.1300
1633,-302.7337,8.9024,-31.5236
1634,-297.4398,9.0316,-31.7385
1635,-292.1536,9.0789,-31.4049
1636,-286.8619,9.1693,-31.1246
1637,-281.5595,9.2576,-31.0282
1638,-276.2465,9.3520,-31.0639
1639,-270.9395,9.4230,-30.8000
1640,-265.6254,9.4992,-30.5966
1641,-260.3212,9.5666,-30.0869
1642,-254.9904,9.6711,-30.0331
1643,-249.6629,9.7086,-29.8137
1644,-244.3032,9.8259,-30.0553
1645,-238.9863,9.8676,-29.4831
1646,-233.6405,9.9487,-29.3106
1647,-228.2928,10.0296,-29.0888
1648,-222.9342,10.1137,-28.9482
1649,-217.5738,10.1847,-28.7567
1650,-212.2092,10.2559,-28.5524
1651,-206.8412,10.3477,-28.3245
1652,-201.4713,10.4251,-28.0594
1653,-196.0859,10.5114,-27.9123
1654,-190.6971,10.5788,-27.7390
1655,-185.3090,10.6633,-27.5010
1656,-179.9197,10.7262,-27.2242
1657,-174.5149,10.8030,-27.0465
1658,-169.1119,10.8805,-26.7997
1659,-163.6905,10.9646,-26.6694
1660,-158.2788,11.0500,-26.4013
1661,-152.8533,11.1087,-26.2059
1662,-147.4209,11.1883,-26.0193
1663,-141.9841,11.2790,-25.8204
1664,-136.5505,11.3498,-25.5512
1665,-131.0893,11.4220,-25.4486
1666,-125.6126,11.5497,-25.4106
1667,-120.1525,11.6225,-25.2025
1668,-114.7154,11.6786,-24.7935
1669,-109.2297,11.7654,-24.6827
1670,-103.7615,11.8348,-24.4103
1671,-98.3471,11.8502,-23.7541
1672,-92.8192,11.9854,-23.7942
1673,-87.2888,12.0704,-23.8002
1674,-81.7890,12.1129,-23.5746
1675,-76.2647,12.2743,-23.4551
1676,-70.7351,12.3018,-23.3265
1677,-65.2143,12.3890,-23.1069
1678,-59.7002,12.4730,-22.8146
1679,-54.1567,12.5715,-22.6491
1680,-48.6162,12.6557,-22.4300
1681,-43.0663,12.7195,-22.2253
1682,-37.4905,12.7993,-22.1185
1683,-31.9422,12.8818,-21.8349
1684,-26.3620,12.9631,-21.6771
1685,-20.7923,13.0298,-21.4327
1686,-15.1832,13.1122,-21.3434
1687,-9.5762,13.2117,-21.2069
1688,-3.9825,13.2470,-20.9739
1689,1.6229,13.3466,-20.7612
1690,7.2419,13.4391,-20.5765
1691,12.8723,13.5263,-20.4088
1692,18.4902,13.6003,-20.1540
1693,24.1457,13.6993,-20.0280
1694,29.8031,13.7756,-19.8763
1695,35.4796,13.8660,-19.7694
1696,41.1166,13.9295,-19.4682
1697,46.8029,14.0062,-19.3355
1698,52.5089,14.1043,-19.2471
1699,58.1791,14.2019,-18.9857
1700,63.9102,14.3204,-18.9279
1701,69.7373,14.3872,-19.1976
1702,75.3079,14.4430,-18.4710
1703,81.1039,14.5243,-18.5542
1704,86.8109,14.6113,-18.2781
1705,92.6083,14.7051,-18.2963
1706,98.3957,14.7921,-18.2435
1707,104.1230,14.8581,-17.9493
1708,109.9178,14.9540,-17.8590
1709,115.7352,15.0379,-17.8128
1710,121.5509,15.1151,-17.7282
1711,127.3485,15.2093,-17.5519
1712,133.1387,15.2615,-17.3225
1713,138.9917,15.4285,-17.2660
1714,144.8599,15.5220,-17.2264
1715,150.6796,15.5452,-17.0028
1716,156.5676,15.6359,-16.9627
1717,162.5235,15.7315,-17.0980
1718,168.4593,15.8105,-17.1371
1719,174.3180,15.9142,-16.9119
1720,180.2794,16.0116,-16.9631
1721,186.2278,16.0859,-16.9431
1722,192.1422,16.1914,-16.7933
1723,198.1597,16.2697,-16.9091
1724,204.1523,16.3498,-16.9205
1725,210.1176,16.4405,-16.8238
1726,216.1243,16.5325,-16.8121
1727,222.1055,16.6128,-16.6998
1728,228.1285,16.7205,-16.6716
1729,234.1414,16.8127,-16.5862
1730,240.1888,16.8828,-16.5629
1731,246.2379,16.9855,-16.5140
1732,252.3697,17.0797,-16.6498
1733,258.4176,17.1756,-16.5370
1734,264.4906,17.2550,-16.4605
1735,270.5604,17.3485,-16.3470
1736,276.8135,17.4235,-16.6619
1737,282.7913,17.5298,-16.2627
1738,288.8038,17.6346,-15.9261
1739,294.9440,17.6821,-15.8754
1740,301.2186,17.8024,-16.1171
1741,307.3330,17.8694,-15.9460
1742,313.4248,18.0062,-15.6952
1743,319.6742,18.1085,-15.7869
1744,325.9995,18.1853,-16.0226
1745,332.2502,18.2008,-16.0556
1746,338.3028,18.3036,-15.6113
1747,344.4086,18.4548,-15.2657
1748,350.6529,18.5117,-15.2055
1749,356.8837,18.6416,-15.0880
1750,363.1114,18.7370,-14.9382
1751,369.2640,18.8337,-14.6011
1752,375.6059,18.8734,-14.6473
1753,381.6587,19.0425,-14.0515
1754,388.0085,19.1130,-14.0632
1755,394.5242,19.2107,-14.3925
1756,400.6928,19.2662,-13.9725
1757,406.9503,19.3592,-13.7143
1758,413.1152,19.4539,-13.2457
1759,419.4060,19.5653,-13.0112
1760,425.2458,19.7019,-11.8542
1761,429.2180,19.7765,-6.9958
1762,-363.0126,3.4996,-29.0437
1763,-357.8654,3.4659,-33.3251
1764,-352.6413,3.6845,-34.0072
1765,-347.3979,3.7124,-33.6123
1766,-342.1527,3.7749,-33.5146
1767,-336.9022,3.7744,-33.3720
1768,-331.6470,3.8978,-33.0938
1769,-326.3863,3.9769,-33.0649
1770,-321.1206,4.0708,-32.9546
1771,-315.8508,4.1490,-32.7520
1772,-310.5765,4.2050,-32.5367
1773,-305.2967,4.2822,-32.3694
1774,-300.0121,4.3557,-32.1950
1775,-294.7225,4.4303,-32.0240
1776,-289.4319,4.4978,-31.7222
1777,-284.1322,4.5891,-31.5668
1778,-278.8271,4.6568,-31.4226
1779,-273.5188,4.7324,-31.2250
1780,-268.2045,4.8161,-31.0539
1781,-262.8939,4.8602,-30.6952
1782,-257.5913,4.8892,-30.1010
1783,-252.2447,5.0224,-30.2813
1784,-246.9007,5.1176,-30.2837
1785,-241.5662,5.1816,-30.0242
1786,-236.2201,5.2584,-29.8715
1787,-230.8728,5.3384,-29.6571
1788,-225.5205,5.4110,-29.4408
1789,-220.1580,5.5026,-29.2946
1790,-214.7935,5.5968,-29.1008
1791,-209.4327,5.6355,-28.7977
1792,-204.0591,5.7057,-28.5912
1793,-198.6750,5.7788,-28.4422
1794,-193.2906,5.8437,-28.2345
1795,-187.9000,5.9235,-28.0351
1796,-182.5007,5.9871,-27.8686
1797,-177.0996,6.0607,-27.6635
1798,-171.6875,6.1258,-27.5097
1799,-166.2911,6.2021,-27.1591
1800,-160.8554,6.2991,-27.1145
1801,-155.4466,6.3844,-26.7812
1802,-150.0255,6.4190,-26.5107
1803,-144.5709,6.5314,-26.4665
1804,-139.1154,6.6107,-26.3755
1805,-133.6702,6.6989,-26.1545
1806,-128.2399,6.7723,-25.7809
1807,-122.7820,7.0093,-25.5710
1808,-117.3090,6.9489,-25.4262
1809,-111.8144,7.0039,-25.3852
1810,-106.3363,7.0921,-25.1837
1811,-100.8343,7.1662,-25.0983
1812,-95.3452,7.2273,-24.8859
1813,-89.8295,7.2832,-24.7995
1814,-84.3137,7.3032,-24.6702
1815,-78.8218,7.4034,-24.3565
1816,-73.2880,7.5378,-24.2541
1817,-67.7901,7.6053,-23.9049
1818,-62.2558,7.6899,-23.7290
1819,-56.7054,7.7781,-23.6034
1820,-51.1602,7.8522,-23.4110
1821,-45.5843,7.9018,-23.3446
1822,-40.0002,7.9779,-23.2799
1823,-34.4432,8.1010,-23.0367
1824,-28.8503,8.1748,-22.9398
1825,-23.1735,8.2874,-23.2155
1826,-17.5610,8.3379,-23.1312
1827,-12.0143,8.4024,-22.6970
1828,-6.3970,8.4820,-22.5661
1829,-0.7446,8.5794,-22.5595
1830,4.9594,8.6186,-22.7452
1831,10.5474,8.7048,-22.3729
1832,16.1693,8.8057,-22.1206
1833,21.8690,8.8871,-22.1707
1834,27.5941,8.9456,-22.2882
1835,33.2311,9.0258,-21.9984
1836,38.9563,9.0939,-22.0395
1837,44.6652,9.1839,-21.9764
1838,50.3524,9.2737,-21.7920
1839,56.0788,9.3488,-21.7291
1840,61.8085,9.4432,-21.6442
1841,67.6088,9.5079,-21.7928
1842,73.3671,9.5878,-21.7441
1843,79.1495,9.6824,-21.7498
1844,84.9436,9.7596,-21.7621
1845,90.7294,9.8466,-21.7086
1846,96.5156,9.9317,-21.6231
1847,102.3285,10.0097,-21.5977
1848,108.1427,10.0893,-21.5429
1849,113.9841,10.1727,-21.5473
1850,119.7856,10.2430,-21.3836
1851,125.6570,10.3274,-21.4210
1852,131.5402,10.4043,-21.4623
1853,137.4087,10.5210,-21.4212
1854,143.3119,10.5838,-21.4584
1855,149.2034,10.6493,-21.4243
1856,154.9691,10.7331,-20.9661
1857,160.9440,10.8332,-21.1292
1858,166.9537,10.9092,-21.3617
1859,172.8589,11.0297,-21.2417
1860,178.7372,11.1302,-21.0123
1861,184.7369,11.1576,-21.1125
1862,190.7120,11.2515,-21.1062
1863,196.6406,11.3436,-20.9348
1864,202.5762,11.4124,-20.7553
1865,208.5854,11.4910,-20.7547
1866,214.4805,11.5780,-20.4056
1867,220.5278,11.7057,-20.4503
1868,226.4690,11.7690,-20.1750
1869,232.4914,11.8496,-20.0926
1870,238.4930,11.9239,-19.9257
1871,244.4768,12.0228,-19.6846
1872,250.4649,12.1134,-19.4291
1873,256.5685,12.1847,-19.4459
1874,262.5576,12.2802,-19.1400
1875,268.5042,12.3562,-18.7028
1876,274.7287,12.4844,-18.9386
1877,280.7185,12.5558,-18.5594
1878,286.7726,12.6490,-18.3153
1879,292.8716,12.7032,-18.1553
1880,298.7989,12.8277,-17.5564
1881,304.9227,12.8562,-17.4073
1882,311.4544,13.0601,-18.1922
1883,317.2376,13.0241,-17.1875
1884,323.2484,13.0948,-16.6986
1885,329.3701,13.1543,-16.4437
1886,335.3806,13.3337,-15.9121
1887,341.6319,13.4149,-15.9035
1888,347.6870,13.5187,-15.4296
1889,353.7837,13.6153,-15.0282
1890,359.7919,13.7323,-14.4120
1891,365.9470,13.7171,-14.0978
1892,372.0445,13.7997,-13.6375
1893,378.2375,13.8832,-13.3606
1894,384.3438,13.9479,-12.8783
1895,390.6155,14.0120,-12.7228
1896,397.7244,14.2277,-14.2774
1897,404.1328,14.3267,-14.3390
1898,409.1389,14.3326,-11.5159
1899,415.5101,14.4443,-11.4708
1900,421.5647,14.3202,-10.7670
1901,426.9543,14.3906,-8.7264
1902,431.0756,14.6527,-4.1941
1903,-360.4020,-1.1589,-32.3916
1904,-355.2029,-1.0350,-34.4126
1905,-349.9613,-1.0061,-34.1210
1906,-344.7165,-0.8852,-33.9280
1907,-339.4679,-0.8283,-34.0008
1908,-334.2130,-0.7701,-33.6447
1909,-328.9538,-0.6682,-33.5022
1910,-323.6896,-0.6017,-33.3548
1911,-318.4196,-0.5251,-33.2829
1912,-313.1464,-0.4634,-33.0437
1913,-307.8672,-0.3842,-32.9007
1914,-302.5844,-0.3048,-32.6798
1915,-297.2933,-0.2173,-32.6136
1916,-292.0002,-0.1499,-32.4156
1917,-286.7017,-0.0509,-32.2376
1918,-281.4000,-0.0080,-32.0068
1919,-276.0904,0.0532,-31.8627
1920,-270.7791,0.1393,-31.6329
1921,-265.4640,0.1815,-31.3840
1922,-260.1458,0.2582,-31.1041
1923,-254.8150,0.3235,-30.9819
1924,-249.4811,0.3885,-30.8153
1925,-244.1365,0.4807,-30.7408
1926,-238.7957,0.5561,-30.5094
1927,-233.4341,0.6375,-30.5210
1928,-228.0872,0.7047,-30.2247
1929,-222.7315,0.7865,-29.9883
1930,-217.3721,0.8904,-29.7341
1931,-211.9895,0.9314,-29.7092
1932,-206.6197,0.9969,-29.4544
1933,-201.2373,1.0692,-29.2859
1934,-195.8442,1.1342,-29.1750
1935,-190.4544,1.2034,-28.9634
1936,-185.0447,1.2772,-28.9018
1937,-179.6503,1.3722,-28.6241
1938,-174.2409,1.4196,-28.4427
1939,-168.8145,1.5206,-28.3642
1940,-163.3971,1.5646,-28.1483
1941,-157.9521,1.6564,-28.1219
1942,-152.5099,1.7208,-28.0148
1943,-147.0513,1.7945,-27.9876
1944,-141.6076,1.8474,-27.7874
1945,-136.1399,1.9419,-27.7256
1946,-130.7003,2.0032,-27.4017
1947,-125.2640,2.0981,-27.0164
1948,-119.7522,2.1533,-27.1353
1949,-114.2248,2.2270,-27.3037
1950,-108.7382,2.3070,-27.1368
1951,-103.2412,2.3864,-26.9958
1952,-97.7327,2.4612,-26.8853
1953,-92.2167,2.5412,-26.7788
1954,-86.6562,2.6148,-26.9032
1955,-81.1388,2.6824,-26.7147
1956,-75.6005,2.7591,-26.6111
1957,-70.0291,2.8300,-26.6561
1958,-64.4547,2.9095,-26.6713
1959,-58.8544,2.9864,-26.7845
1960,-53.2372,3.0501,-26.9403
1961,-47.8194,3.0950,-25.9827
1962,-42.1159,3.2348,-26.5126
1963,-36.4774,3.2923,-26.6459
1964,-30.8730,3.3470,-26.5605
1965,-25.2619,3.4310,-26.4689
1966,-19.6222,3.5159,-26.4779
1967,-13.9703,3.5939,-26.5038
1968,-8.4396,3.6360,-25.9194
1969,-2.6920,3.7260,-26.3142
1970,2.9954,3.8119,-26.3831
1971,8.6299,3.8990,-26.1742
1972,14.3175,3.9614,-26.1653
1973,20.0138,4.0431,-26.1555
1974,25.7665,4.1151,-26.3467
1975,31.4581,4.1950,-26.2386
1976,37.1519,4.2636,-26.1044
1977,42.9323,4.3620,-26.2875
1978,48.5321,4.4115,-25.7066
1979,54.2787,4.4882,-25.6834
1980,60.0736,4.5865,-25.8108
1981,65.9459,4.7126,-26.1934
1982,71.5248,4.7188,-25.4246
1983,77.3766,4.8814,-25.6537
1984,83.0345,4.8940,-25.1310
1985,88.8256,4.9593,-25.0679
1986,94.7262,5.0913,-25.3609
1987,100.3728,5.1281,-24.7187
1988,106.2313,5.2087,-24.7928
1989,111.9790,5.2875,-24.4512
1990,117.8951,5.3715,-24.6528
1991,123.6171,5.4251,-24.1675
1992,129.6352,5.5011,-24.6352
1993,135.2817,5.5982,-23.8494
1994,141.0739,5.6836,-23.5168
1995,146.9665,5.8037,-23.4773
1996,152.8728,5.8515,-23.4483
1997,158.7137,5.9270,-23.1845
1998,164.6064,5.9926,-23.0522
1999,170.4507,6.0513,-22.7440
2000,176.2090,6.1278,-22.1534
2001,182.2226,6.2097,-22.2977
2002,188.0681,6.3097,-21.9158
2003,193.9678,6.3687,-21.6668
2004,199.8206,6.4599,-21.2576
2005,205.6496,6.5794,-20.7584
2006,211.5864,6.6608,-20.5393
2007,217.6267,6.7313,-20.5795
2008,223.4904,6.8047,-20.1050
2009,229.4181,6.8579,-19.7828
2010,235.2387,6.9606,-19.1497
2011,241.2636,7.0441,-19.0394
2012,247.3095,7.0963,-18.9558
2013,253.1885,7.1943,-18.4111
2014,259.1725,7.2553,-18.1164
2015,265.1251,7.3444,-17.7176
2016,271.1246,7.4326,-17.4144
2017,277.0861,7.5154,-16.9929
2018,283.0628,7.5885,-16.5875
2019,289.0721,7.6681,-16.2397
2020,295.0562,7.7646,-15.8084
2021,301.0811,7.8268,-15.4536
2022,307.0357,7.9042,-14.9101
2023,313.1349,7.9969,-14.6866
2024,319.1832,8.0703,-14.3203
2025,325.1356,8.1609,-13.7115
2026,331.1996,8.2515,-13.3396
2027,337.2542,8.3509,-12.9248
2028,343.3622,8.4074,-12.6089
2029,349.3635,8.4767,-12.0338
2030,355.4505,8.5721,-11.6291
2031,361.4034,8.7335,-10.9118
2032,367.7613,8.7223,-11.0535
2033,373.8467,8.8003,-10.5823
2034,379.9618,8.8632,-10.1546
2035,386.1093,8.9670,-9.7748
2036,392.2493,9.0470,-9.3590
2037,398.3764,9.1255,-8.8963
2038,404.5601,9.2157,-8.5304
2039,410.6896,9.3349,-8.0338
2040,417.1519,9.3575,-8.1886
2041,423.3693,9.3118,-7.8258
2042,428.8027,9.4358,-5.8905
2043,-362.9170,-5.7032,-30.4869
2044,-357.7533,-5.6039,-34.0260
2045,-352.5302,-5.6341,-35.0239
2046,-347.2853,-5.5627,-34.8826
2047,-342.0350,-5.4758,-34.6389
2048,-336.7804,-5.4138,-34.4593
2049,-331.5212,-5.3371,-34.2627
2050,-326.2569,-5.2725,-34.1519
2051,-320.9878,-5.1981,-33.9902
2052,-315.7137,-5.1100,-33.8301
2053,-310.4341,-5.0377,-33.7105
2054,-305.1508,-4.9931,-33.5089
2055,-299.8594,-4.9130,-33.4559
2056,-294.5636,-4.8506,-33.3520
2057,-289.2619,-4.7940,-33.2615
2058,-283.9591,-4.7047,-33.0408
2059,-278.6402,-4.6442,-33.1287
2060,-273.3295,-4.5765,-32.8416
2061,-268.0090,-4.5213,-32.6802
2062,-262.6845,-4.4379,-32.4936
2063,-257.3443,-4.3620,-32.5198
2064,-251.9955,-4.2987,-32.5840
2065,-246.6494,-4.2264,-32.4807
2066,-241.3033,-4.1770,-32.2833
2067,-235.9454,-4.1056,-32.1884
2068,-230.5731,-4.0187,-32.2213
2069,-225.2076,-3.9628,-32.0639
2070,-219.8320,-3.8624,-31.9673
2071,-214.4505,-3.8138,-31.8688
2072,-209.0529,-3.7677,-31.8954
2073,-203.6554,-3.6782,-31.8386
2074,-198.2601,-3.5826,-31.6860
2075,-192.8500,-3.5292,-31.6313
2076,-187.4321,-3.4608,-31.5905
2077,-182.0119,-3.3846,-31.5059
2078,-176.5816,-3.3115,-31.4578
2079,-171.1380,-3.2458,-31.4725
2080,-165.6902,-3.1708,-31.4599
2081,-160.2430,-3.1181,-31.3798
2082,-154.7789,-3.0408,-31.3883
2083,-149.3097,-2.9703,-31.3788
2084,-143.8332,-2.8855,-31.3704
2085,-138.3629,-2.8177,-31.2564
2086,-132.8781,-2.7444,-31.2039
2087,-127.3842,-2.6720,-31.1656
2088,-121.8754,-2.6051,-31.1836
2089,-116.3598,-2.5309,-31.1950
2090,-110.8465,-2.4539,-31.1385
2091,-105.3296,-2.3882,-31.0571
2092,-99.8148,-2.3236,-30.9162
2093,-94.3001,-2.2509,-30.7311
2094,-88.6929,-2.1963,-31.0833
2095,-83.1773,-2.1497,-30.8126
2096,-77.6696,-2.0595,-30.4594
2097,-72.1164,-1.9274,-30.3407
2098,-66.4748,-1.8483,-30.6864
2099,-60.8808,-1.7869,-30.7055
2100,-55.2139,-1.6934,-31.0793
2101,-49.8215,-1.5470,-29.9161
2104,-32.9195,-1.5527,-30.1163
2105,-27.2817,-1.3638,-30.1130
2106,-21.8108,-1.2104,-29.2500
2107,-16.0978,-1.1044,-29.5411
2108,-10.3496,-1.1380,-29.9474
2109,-4.7304,-1.1600,-29.6993
2110,0.8912,-1.0482,-29.4307
2111,6.4930,-0.9542,-29.0423
2112,12.2108,-0.9939,-29.1389
2113,17.7962,-0.8824,-28.6181
2114,23.5253,-0.5919,-28.6901
2115,29.0859,-0.6209,-28.0113
2116,34.8339,-0.5370,-28.0918
2117,40.5291,-0.5277,-27.9170
2118,46.1659,-0.4133,-27.4748
2119,51.8624,-0.3757,-27.2449
2120,57.5799,-0.2636,-27.0663
2121,63.2394,-0.2207,-26.6333
2122,69.0188,-0.1621,-26.6306
2123,74.6840,-0.0760,-26.1651
2124,80.4268,-0.0054,-25.9624
2125,86.1448,0.0697,-25.6391
2126,91.8743,0.1542,-25.3304
2127,97.6581,0.2270,-25.1869
2128,103.3895,0.3249,-24.8292
2129,109.1032,0.4152,-24.3850
2130,114.9611,0.4587,-24.4080
2131,120.6474,0.5422,-23.8199
2132,126.3853,0.6086,-23.3838
2133,132.2026,0.6879,-23.1842
2134,138.0191,0.7308,-22.9532
2135,143.6767,0.8941,-22.1873
2136,149.4724,0.8949,-21.8417
2137,155.2830,0.9802,-21.5179
2138,161.0751,1.0242,-21.1117
2139,166.9236,1.1128,-20.8533
2140,172.7498,1.1883,-20.5019
2141,178.5525,1.2609,-20.0559
2142,184.3725,1.3654,-19.6388
2143,190.2074,1.4222,-19.2421
2144,196.0564,1.4990,-18.8626
2145,201.9221,1.5758,-18.5073
2146,207.7859,1.6560,-18.1229
2147,213.6676,1.7355,-17.7650
2148,219.5436,1.8046,-17.3680
2149,225.4602,1.8861,-17.0586
2150,231.3738,1.9676,-16.7166
2151,237.2437,2.0309,-16.2348
2152,243.1708,2.1154,-15.8827
2153,249.0984,2.1898,-15.5089
2154,255.0450,2.2773,-15.1610
2155,260.9310,2.3507,-14.6355
2156,266.9265,2.4053,-14.3670
2157,272.9545,2.4889,-14.1551
2158,278.9358,2.5577,-13.8022
2159,284.9215,2.6633,-13.4372
2160,290.8866,2.7139,-12.9999
2161,296.8946,2.8150,-12.6446
2162,302.9743,2.8982,-12.4373
2163,308.9901,2.9784,-12.0547
2164,315.0369,3.0513,-11.7226
2165,321.0632,3.1191,-11.3206
2166,327.1592,3.1991,-11.0567
2167,333.1661,3.2497,-10.5674
2168,339.3536,3.3539,-10.4642
2169,345.4241,3.4219,-10.0743
2170,351.5389,3.5117,-9.7610
2171,357.6537,3.5919,-9.4255
2172,363.8162,3.6539,-9.1712
2173,370.0068,3.7400,-8.9542
