# Name : VHPS_140_140_3.5_T3
# Stage: 151
# Units: length:mm angle:deg 
id,x,y,z
780,-349.0155,36.1057,-31.4125
781,-343.7469,36.2037,-31.1636
782,-338.5375,36.2963,-31.2116
783,-333.3742,36.4224,-31.1784
784,-328.0725,36.4750,-30.8011
785,-322.8152,36.5867,-30.6983
786,-317.5566,36.6753,-30.5703
787,-312.2940,36.7515,-30.4187
788,-307.0697,36.8663,-30.2700
789,-301.7857,36.9556,-29.8109
790,-296.4369,37.0115,-29.5768
791,-291.2174,37.1089,-29.7141
792,-285.9359,37.2108,-29.5293
793,-280.6796,37.2796,-29.3727
794,-275.3765,37.3004,-29.2109
795,-270.0722,37.4698,-28.9100
796,-264.7706,37.5622,-28.8147
797,-259.5114,37.6393,-28.6301
798,-254.1594,37.7620,-28.5747
799,-248.8787,37.8322,-28.2579
800,-243.5461,37.9624,-28.0332
801,-238.1996,38.0363,-27.8309
802,-232.8651,38.1303,-27.6071
803,-227.5575,38.2066,-27.7271
804,-222.1949,38.3196,-27.4437
805,-216.8594,38.4009,-27.2099
806,-211.5028,38.4823,-26.9238
807,-206.1429,38.5949,-26.8044
808,-200.7888,38.6810,-26.5811
809,-195.4429,38.7217,-26.3493
810,-190.0211,38.8781,-26.0923
811,-184.6820,38.9576,-25.8698
812,-179.2571,39.0584,-25.3666
813,-173.8961,39.1729,-25.5981
814,-168.5016,39.2440,-25.4510
815,-163.0837,39.3726,-25.3294
816,-157.6764,39.4536,-25.0994
817,-152.2767,39.5498,-24.8925
818,-146.8562,39.6657,-24.6385
819,-141.4288,39.7183,-24.5115
820,-136.0082,39.8390,-24.3110
821,-130.5140,39.9452,-24.4084
822,-125.1568,40.0013,-23.7860
823,-119.7310,40.0605,-23.5608
824,-114.2372,40.1641,-23.4262
825,-108.7689,40.2791,-23.1861
826,-103.3094,40.4232,-23.0631
827,-97.8205,40.5369,-22.9739
828,-92.3834,40.5759,-22.6141
829,-86.8888,40.6820,-22.4445
830,-81.3234,40.6983,-22.2352
831,-75.9096,40.8793,-22.0564
832,-70.3709,40.9958,-22.0265
833,-64.8533,41.0831,-21.7016
834,-59.3482,41.2169,-21.5961
835,-53.8990,41.3026,-20.9456
836,-48.2718,41.3003,-21.0812
837,-42.8099,41.4318,-21.0386
838,-37.2312,41.5662,-20.7146
839,-31.6577,41.6277,-20.7851
840,-26.1280,41.7386,-20.3133
841,-20.5721,41.8640,-20.0817
842,-14.9994,41.9563,-19.8955
843,-9.4079,42.0812,-19.7532
844,-3.8540,42.1533,-19.3831
845,1.7644,42.2487,-19.2933
846,7.3577,42.3599,-19.0403
847,12.9411,42.4553,-18.8207
848,18.5746,42.5311,-18.6469
849,24.2291,42.6393,-18.5280
850,29.8638,42.7615,-18.2741
851,35.4590,42.8405,-18.0385
852,41.1070,42.9155,-17.8463
853,46.7907,43.0263,-17.5726
854,52.4030,43.1387,-17.4229
855,58.0875,43.2648,-17.2024
856,63.7908,43.2942,-16.9046
857,69.4294,43.4484,-16.8042
858,75.2262,43.5298,-16.4351
859,80.8503,43.6432,-16.3733
860,86.5524,43.7449,-16.1289
861,92.2429,43.8071,-15.8535
862,98.0215,43.9670,-15.7775
863,103.7207,44.0609,-15.5461
864,109.4536,44.1480,-15.2942
865,115.2315,44.2528,-15.1236
866,120.9775,44.3748,-14.9189
867,126.7368,44.4953,-14.6852
868,132.5077,44.5815,-14.6279
869,138.2649,44.6681,-14.3204
870,144.1065,44.8188,-14.0263
871,149.8700,44.9069,-13.8791
872,155.6609,45.0341,-13.7464
873,161.5062,45.1159,-13.4747
874,167.3508,45.2306,-13.1437
875,173.1887,45.3448,-12.9252
876,179.0482,45.4091,-12.7386
877,184.9036,45.5435,-12.5075
878,190.7709,45.6400,-12.2968
879,196.6485,45.7430,-12.0692
880,202.5176,45.8506,-11.8021
881,208.3551,45.9589,-11.4422
882,214.3252,46.0721,-11.2874
883,220.2403,46.1728,-11.1356
884,226.1678,46.2892,-10.9503
885,232.0988,46.4129,-10.7404
886,238.0281,46.5040,-10.4913
887,243.9893,46.6061,-10.2575
888,249.9298,46.6933,-9.9874
889,255.8174,46.7602,-9.7672
890,261.9099,46.9321,-9.5879
891,267.8811,47.0430,-9.3650
892,273.8809,47.1236,-9.0403
893,279.8599,47.2459,-8.8162
894,285.9250,47.3781,-8.6693
895,291.9617,47.4902,-8.4760
896,298.0494,47.5894,-8.2143
897,304.0461,47.7105,-7.9578
898,310.1169,47.8180,-7.7282
899,316.1994,47.9276,-7.4972
900,322.2693,48.0392,-7.2434
901,328.3318,48.1469,-6.9584
902,334.4444,48.2657,-6.7054
903,340.5922,48.3824,-6.5648
904,346.7060,48.4773,-6.2821
905,352.8311,48.5891,-6.0265
906,358.9733,48.7090,-5.7552
907,365.1439,48.8193,-5.5168
908,371.2954,48.9350,-5.2591
909,377.5062,49.0583,-5.0774
910,383.6872,49.1383,-4.7968
911,389.9180,49.2302,-4.5649
912,396.1111,49.3727,-4.3402
913,402.3089,49.4567,-4.0490
914,408.4393,49.6015,-3.5995
915,414.7408,49.6710,-3.4101
916,420.8840,49.8154,-2.9486
917,425.6815,49.7822,0.0703
918,430.3393,49.7011,3.5455
919,-356.6744,31.3474,-31.3359
920,-351.5609,31.5164,-31.7401
921,-346.3514,31.5836,-31.7809
922,-341.0842,31.6771,-31.7006
923,-335.8713,31.7604,-31.6065
924,-330.6294,31.8482,-31.4680
925,-325.3626,31.9259,-31.2873
926,-320.1189,32.0268,-31.1094
927,-314.8612,32.1014,-30.9704
928,-309.5879,32.1959,-30.7876
929,-304.3439,32.2787,-30.6290
930,-299.0747,32.3955,-30.4350
931,-293.7926,32.4499,-30.3261
932,-288.4974,32.5388,-30.1561
933,-283.2071,32.6385,-29.8718
934,-277.9240,32.6982,-29.7401
935,-272.6012,32.7906,-29.4082
936,-267.3320,32.9250,-29.4592
937,-262.0518,33.0027,-29.5082
938,-256.7356,33.0792,-29.0274
939,-251.4082,33.1572,-28.8809
940,-246.0881,33.2509,-28.5414
941,-240.7991,33.4483,-28.5205
942,-235.4507,33.4191,-28.2388
943,-230.1126,33.5256,-28.1302
944,-224.7733,33.6058,-27.9322
945,-219.4166,33.7209,-27.7427
946,-214.0608,33.8184,-27.5806
947,-208.7121,33.8890,-27.3756
948,-203.3493,33.9672,-27.1807
949,-197.9882,34.0546,-26.9950
950,-192.6349,34.1188,-26.7054
951,-187.2976,34.2110,-26.5660
952,-181.8075,34.0610,-26.5522
953,-176.4824,34.4345,-26.0680
954,-171.0778,34.5110,-25.8715
955,-165.6738,34.6149,-25.7183
956,-160.2704,34.7104,-25.5244
957,-154.8703,34.7852,-25.3832
958,-149.4711,34.9064,-25.1575
959,-144.0445,34.9980,-24.9872
960,-138.5947,35.0824,-24.8440
961,-133.1635,35.1913,-24.6077
962,-127.7425,35.2554,-24.2952
963,-122.1535,35.1685,-24.6146
964,-116.8519,35.4029,-23.9079
965,-111.3640,35.5140,-23.8459
966,-105.9308,35.6372,-23.5615
967,-100.4574,35.7356,-23.4150
968,-94.9717,35.8604,-23.1498
969,-89.5056,35.8962,-22.9568
970,-83.9947,36.0198,-22.8179
971,-78.5182,36.1336,-22.5336
972,-73.0327,36.2020,-22.3671
973,-67.5285,36.2940,-22.1456
974,-61.9628,36.4059,-22.0548
975,-56.4710,36.4809,-21.6950
976,-50.8957,36.5564,-21.6525
977,-45.3843,36.6461,-21.4263
978,-39.8855,36.7099,-21.0512
979,-34.3194,36.8704,-21.0988
980,-28.7663,36.9463,-20.7998
981,-23.1796,37.0635,-20.6504
982,-17.6419,37.1468,-20.3858
983,-12.0572,37.2632,-20.1639
984,-6.4742,37.3804,-20.0450
985,-0.8896,37.4233,-19.7286
986,4.7168,37.5192,-19.5570
987,10.3373,37.6159,-19.3572
988,15.9246,37.7313,-19.1793
989,21.5466,37.8152,-19.0499
990,27.1844,37.9029,-18.7954
991,32.8484,37.9970,-18.6283
992,38.4519,38.0895,-18.3750
993,44.0966,38.2058,-18.1677
994,49.7817,38.2881,-17.9135
995,55.4379,38.4151,-17.7004
996,61.1134,38.5015,-17.5205
997,66.8206,38.5571,-17.4357
998,72.3604,38.7061,-16.8771
999,78.1693,38.8516,-16.7575
1000,83.8647,38.9057,-16.5996
1001,89.6078,39.0156,-16.4436
1002,95.3007,39.0945,-16.2223
1003,101.0286,39.1844,-16.0620
1004,106.7759,39.2714,-15.7791
1005,112.5264,39.3667,-15.5252
1006,118.2973,39.4995,-15.4755
1007,124.0354,39.5882,-15.1822
1008,129.8292,39.6805,-14.9231
1009,135.5861,39.7799,-14.7416
1010,141.3703,39.8947,-14.5583
1011,147.1779,39.9935,-14.3719
1012,153.0264,40.0939,-14.1987
1013,158.8044,40.2013,-13.9058
1014,164.6417,40.3161,-13.6950
1015,170.4829,40.4432,-13.4133
1016,176.3405,40.5034,-13.2488
1017,182.1401,40.6015,-13.0031
1018,188.0117,40.7206,-12.7451
1019,193.9331,40.8204,-12.6255
1020,199.8023,40.9214,-12.3594
1021,205.7553,40.9599,-12.1646
1022,211.5997,41.0916,-11.7295
1023,217.4917,41.2213,-11.6864
1024,223.4009,41.3303,-11.5303
1025,229.3551,41.4333,-11.2638
1026,235.3105,41.5292,-11.0494
1027,241.2725,41.6575,-10.8663
1028,247.1710,41.7432,-10.5505
1029,253.1726,41.8538,-10.3488
1030,259.1476,41.9438,-10.1363
1031,265.1427,42.0791,-10.0109
1032,271.1423,42.1884,-9.7390
1033,277.1331,42.2897,-9.4609
1034,283.1589,42.3743,-9.2541
1035,289.1810,42.5031,-9.0049
1036,295.2168,42.6001,-8.7454
1037,301.2831,42.6975,-8.5411
1038,307.3269,42.8164,-8.2614
1039,313.4174,42.9301,-8.0742
1040,319.4880,43.0243,-7.8128
1041,325.5705,43.1366,-7.5673
1042,331.6808,43.2392,-7.3536
1043,337.7532,43.3270,-7.0752
1044,343.9087,43.4551,-6.8802
1045,350.0553,43.5588,-6.6267
1046,356.1933,43.6740,-6.3864
1047,362.3538,43.7672,-6.1485
1048,368.5041,43.8835,-5.8571
1049,374.7176,44.0152,-5.6640
1050,380.8776,44.0915,-5.3740
1051,387.0640,44.2132,-5.1132
1052,393.2496,44.3159,-4.8325
1053,399.4481,44.3959,-4.5577
1054,405.7124,44.5039,-4.3337
1055,411.8708,44.6628,-3.9271
1056,418.0658,44.7315,-3.5843
1057,423.9945,44.8084,-2.7116
1058,428.8248,44.9044,0.4457
1060,-359.2054,26.7867,-30.8670
1061,-354.1347,26.8964,-32.5666
1062,-348.8851,26.9291,-32.3127
1063,-343.6580,27.0404,-32.2411
1064,-338.3878,27.1411,-32.1047
1065,-333.1760,27.1980,-31.8574
1066,-327.9132,27.2788,-31.7318
1067,-322.6631,27.3713,-31.5708
1068,-317.4191,27.4411,-31.4620
1069,-312.1486,27.5370,-31.3159
1070,-306.8919,27.6446,-31.2990
1071,-301.6348,27.7129,-31.0032
1072,-296.3562,27.7921,-30.6970
1073,-291.0680,27.8926,-30.6333
1074,-285.7806,27.9590,-30.3374
1075,-280.5013,28.0689,-30.2119
1076,-275.1961,28.1385,-30.0177
1077,-269.8943,28.2266,-29.9756
1078,-264.5978,28.3075,-29.7678
1079,-259.2958,28.3991,-29.4883
1080,-253.9916,28.4768,-29.3550
1081,-248.6771,28.5659,-29.1684
1082,-243.3361,28.6568,-28.9359
1083,-237.9899,28.8237,-28.7715
1084,-232.6777,28.8259,-28.6111
1085,-227.3375,28.9150,-28.3356
1086,-221.9973,29.0104,-28.1897
1087,-216.6563,29.0823,-28.0143
1088,-211.2671,29.1981,-28.1344
1089,-205.9281,29.2886,-27.7236
1090,-200.5691,29.3837,-27.4570
1091,-195.2094,29.4374,-27.2420
1092,-189.8291,29.5146,-27.0361
1093,-184.4707,29.6029,-26.7696
1094,-179.0635,29.7065,-26.6249
1095,-173.6772,29.8076,-26.4530
1096,-168.3116,29.9360,-25.7634
1097,-162.8561,29.9867,-26.0583
1098,-157.4799,30.0684,-25.8955
1099,-152.0373,30.1551,-25.7682
1100,-146.6533,30.2627,-25.5323
1101,-141.2025,30.3538,-25.3526
1102,-135.7800,30.4179,-25.0129
1103,-130.3449,30.4868,-24.7980
1104,-124.8756,30.6089,-24.5688
1105,-119.4357,30.6780,-24.4691
1106,-113.9870,30.7847,-24.2474
1107,-108.5236,30.8850,-24.0709
1108,-103.0575,30.9608,-23.9106
1109,-97.5677,31.0383,-23.7208
1110,-92.1072,31.1343,-23.4381
1111,-86.6347,31.2391,-23.2019
1112,-81.0960,31.3524,-23.1790
1113,-75.6359,31.4297,-22.8914
1114,-70.1300,31.5357,-22.6079
1115,-64.5630,31.7115,-22.4254
1116,-59.0682,31.7202,-22.3528
1117,-53.5979,31.7803,-21.8473
1118,-47.9963,31.9233,-21.9914
1119,-42.4938,31.9520,-21.6271
1120,-36.9797,31.9771,-21.4542
1121,-31.4163,32.1384,-21.3529
1122,-25.8221,32.2368,-21.1310
1123,-20.2808,32.3259,-20.8730
1124,-14.7158,32.4369,-20.6500
1125,-9.1154,32.5341,-20.4596
1126,-3.5326,32.6104,-20.2761
1127,2.0643,32.7010,-20.0675
1128,7.6792,32.8431,-19.9357
1129,13.2925,32.9002,-19.6869
1130,18.8968,33.0020,-19.5204
1131,24.5003,33.0722,-19.2695
1132,30.1569,33.1659,-19.0977
1133,35.7898,33.2703,-18.8412
1134,41.4399,33.3714,-18.6732
1135,47.1033,33.4427,-18.3861
1136,52.7594,33.5523,-18.2668
1137,58.4218,33.6424,-18.0521
1138,64.1156,33.7150,-17.8065
1139,69.7284,33.8492,-17.5454
1140,75.4948,33.9170,-17.4038
1141,81.1806,34.0498,-17.1097
1142,86.8908,34.1026,-16.9773
1143,92.6244,34.2219,-16.7980
1144,98.3498,34.3108,-16.5857
1145,104.0660,34.3886,-16.3905
1146,109.8545,34.5147,-16.1227
1147,115.5907,34.6036,-15.9225
1148,121.3534,34.6999,-15.7305
1149,127.1200,34.7957,-15.4640
1150,132.8849,34.8930,-15.2527
1151,138.6953,35.0018,-15.1054
1152,144.4841,35.1214,-14.8523
1153,150.3489,35.2317,-14.5708
1154,156.1005,35.2704,-14.4449
1155,161.9543,35.4020,-14.2158
1156,167.7889,35.5330,-13.8335
1157,173.6202,35.5991,-13.8533
1158,179.4481,35.6864,-13.5844
1159,185.3368,35.7823,-13.4029
1160,191.1854,35.8637,-13.1635
1161,197.0508,36.0117,-12.9272
1162,202.9489,36.1361,-12.7889
1163,208.8327,36.1746,-12.3393
1164,214.8199,36.2871,-12.3367
1165,220.6737,36.3748,-12.0237
1166,226.6149,36.4739,-11.8769
1167,232.5200,36.5663,-11.5166
1168,238.5047,36.6880,-11.3263
1169,244.4461,36.7805,-11.1565
1170,250.4133,36.8996,-10.9950
1171,256.4005,36.9862,-10.7048
1172,262.3684,37.0845,-10.4883
1173,268.3815,37.2028,-10.2949
1174,274.3923,37.3021,-10.0276
1175,280.3812,37.3979,-9.8047
1176,286.2717,37.4248,-9.2027
1177,292.4882,37.6087,-9.3948
1178,298.5165,37.7057,-9.1287
1179,304.5686,37.7993,-8.8689
1180,310.6436,37.9089,-8.6602
1181,316.7058,38.0110,-8.3871
1182,322.8037,38.1219,-8.1509
1183,328.8889,38.2092,-7.9140
1184,334.9812,38.3021,-7.6732
1185,341.0947,38.4160,-7.4533
1186,347.2237,38.5217,-7.1614
1187,353.3770,38.6393,-6.9308
1188,359.5621,38.7476,-6.7309
1189,365.6805,38.8370,-6.4188
1190,371.7849,38.9445,-5.9720
1191,378.0424,39.0418,-5.9993
1192,384.2474,39.1656,-5.6811
1193,390.4440,39.2695,-5.4459
1194,396.6146,39.3833,-5.0806
1195,402.9123,39.4458,-4.9670
1196,409.1299,39.6194,-4.6512
1197,415.3357,39.6649,-4.3510
1198,421.4873,39.7836,-3.8758
1199,426.8649,39.8012,-1.9634
1200,430.8181,39.9041,2.8942
1201,-361.7897,22.0674,-29.0323
1202,-356.6596,22.1361,-32.2420
1203,-351.4425,22.2761,-32.6460
1204,-346.2327,22.3971,-32.7022
1205,-341.0011,22.4793,-32.6366
1206,-335.7304,22.5338,-32.4037
1207,-330.4789,22.6215,-32.2171
1208,-325.2606,22.6916,-32.0713
1209,-319.9892,22.7933,-31.9078
1210,-314.7290,22.9132,-31.7864
1211,-309.4541,22.9529,-31.6149
1212,-304.1894,23.0587,-31.6007
1213,-298.8930,23.1304,-31.2197
1214,-293.6386,23.2073,-31.0188
1215,-288.3576,23.3010,-30.9062
1216,-283.0658,23.3821,-30.7461
1217,-277.7704,23.4713,-30.5123
1218,-272.4701,23.5451,-30.4795
1219,-267.1660,23.6316,-30.2122
1220,-261.8857,23.7123,-29.9784
1221,-256.5603,23.7893,-29.8244
1222,-251.2368,23.8670,-29.6074
1223,-245.9041,23.9816,-29.3971
1224,-240.5926,24.0641,-29.3367
1225,-235.2598,24.1354,-29.1005
1226,-229.8993,24.2289,-28.8307
1227,-224.5811,24.3017,-28.6724
1228,-219.2244,24.3871,-28.5050
1229,-213.8224,24.4775,-28.6573
1230,-208.5179,24.5709,-28.2851
1231,-203.1569,24.6603,-27.9118
1232,-197.7891,24.7482,-27.8023
1233,-192.4080,24.8282,-27.7588
1234,-187.0301,24.9333,-27.4387
1235,-181.6260,25.0114,-27.0733
1236,-176.2563,25.0600,-26.9231
1237,-170.9082,25.2105,-26.4334
1238,-165.4654,25.2551,-26.5215
1239,-160.0560,25.3324,-26.3941
1240,-154.6501,25.4151,-26.2413
1241,-149.1910,25.4842,-25.9847
1242,-143.7901,25.5881,-25.6767
1243,-138.3757,25.6776,-25.5206
1244,-132.9619,25.7450,-25.4072
1245,-127.4796,25.8903,-25.0849
1246,-122.0539,25.9286,-24.8815
1247,-116.6004,26.0060,-24.7180
1248,-111.1347,26.0765,-24.5262
1249,-105.6666,26.1839,-24.3824
1250,-100.2125,26.2826,-24.1960
1251,-94.7183,26.3760,-24.0193
1252,-89.2324,26.4505,-23.8444
1253,-83.7226,26.5552,-23.6659
1254,-78.2472,26.6461,-23.3509
1255,-72.7488,26.7405,-23.1534
1256,-67.2469,26.8332,-22.8590
1257,-61.7321,26.8663,-22.6597
1258,-56.1907,27.0027,-22.5343
1259,-50.7441,27.1177,-22.2925
1260,-45.1140,27.1979,-22.2158
1261,-39.5803,27.2490,-21.9894
1262,-34.0119,27.3622,-21.8202
1263,-28.4675,27.4468,-21.5828
1264,-22.9200,27.5369,-21.3310
1265,-17.3476,27.6075,-21.1840
1266,-11.8743,27.6402,-20.8557
1267,-6.1527,27.8010,-20.7863
1268,-0.5911,27.9054,-20.5371
1269,5.0360,27.9958,-20.3261
1270,10.6367,28.0717,-20.1486
1271,16.2711,28.1462,-20.0745
1272,21.8661,28.2482,-19.8499
1273,27.4808,28.3391,-19.5838
1274,33.1334,28.4400,-19.3959
1275,38.7723,28.5255,-19.1655
1276,44.4287,28.6073,-18.9260
1277,50.1106,28.7037,-18.8025
1278,55.7412,28.7722,-18.4405
1279,61.4348,28.8884,-18.2643
1280,67.0921,28.9747,-18.1551
1281,72.7948,29.0680,-17.8291
1282,78.5214,29.1581,-17.6976
1283,84.2420,29.2649,-17.4517
1284,89.9329,29.3669,-17.3170
1285,95.6498,29.4448,-17.0469
1286,101.3801,29.5222,-16.8827
1287,107.1594,29.6135,-16.6258
1288,112.9125,29.7321,-16.4311
1289,118.6462,29.8026,-16.1755
1290,124.4240,29.9003,-16.0290
1291,130.1977,30.0048,-15.8389
1292,136.0023,30.1135,-15.6096
1293,141.8009,30.2001,-15.4056
1294,147.5908,30.2520,-15.2238
1295,153.3923,30.3884,-14.9526
1296,159.2139,30.4893,-14.7832
1297,165.0700,30.5571,-14.5187
1298,170.8804,30.6431,-14.2112
1299,176.7433,30.7575,-14.1392
1300,182.6120,30.8662,-13.9595
1301,188.4818,30.9502,-13.7492
1302,194.1964,31.1217,-12.9507
1303,200.2540,31.2473,-12.9141
1304,206.2775,31.2813,-13.0780
1305,212.0655,31.4897,-12.7791
1306,217.9706,31.4664,-12.5527
1307,223.8863,31.5373,-12.4241
1308,229.7898,31.6046,-12.0606
1309,235.7657,31.7690,-11.9510
1310,241.7167,31.8271,-11.7304
1311,247.6721,31.9193,-11.4941
1312,253.6576,32.0164,-11.3121
1313,259.6241,32.1202,-11.0102
1314,265.6165,32.2004,-10.8166
1315,271.6323,32.3030,-10.6414
1316,277.6461,32.4281,-10.3867
1317,283.6493,32.5144,-10.1462
1318,289.6831,32.5678,-9.8901
1319,295.7463,32.7043,-9.6969
1320,301.8096,32.7936,-9.4878
1321,307.9022,32.9062,-9.2726
1322,313.9691,32.9940,-9.0638
1323,320.0272,33.0964,-8.7551
1324,326.1240,33.1955,-8.4982
1325,332.2211,33.2986,-8.2650
1326,338.3362,33.4069,-8.0556
1327,344.4637,33.5122,-7.8156
1328,350.5874,33.5948,-7.5484
1329,356.7321,33.6622,-7.2963
1330,363.0663,33.8082,-7.2893
1331,369.0813,33.9065,-6.8170
1332,375.3118,33.9728,-6.7358
1333,381.4666,34.1050,-6.3549
1334,387.7144,34.2045,-6.2209
1335,393.8586,34.3199,-5.8597
1336,400.1080,34.4149,-5.6112
1337,406.1937,34.4817,-5.0331
1338,412.5888,34.5852,-5.1461
1339,418.9839,34.6871,-5.1675
1340,425.0648,34.7193,-4.5101
1341,429.6106,34.9208,-0.8542
1342,-359.1695,17.5447,-31.2315
1343,-353.9873,17.6699,-33.2362
1344,-348.7670,17.6885,-32.9654
1345,-343.5632,17.7942,-32.9351
1346,-338.2791,17.8987,-32.7943
1347,-333.0490,17.9752,-32.6775
1348,-327.7995,18.0592,-32.5023
1349,-322.5689,18.1409,-32.3419
1350,-317.2768,18.2218,-32.2407
1351,-312.0121,18.2495,-32.2864
1352,-306.7776,18.3778,-32.0487
1353,-301.4994,18.4604,-31.8717
1354,-296.2161,18.5409,-31.6744
1355,-290.9415,18.6256,-31.4330
1356,-285.6343,18.7152,-31.2919
1357,-280.3435,18.7857,-31.0376
1358,-275.0439,18.8661,-30.8485
1359,-269.7102,18.9212,-30.8014
1360,-264.4507,19.0135,-30.4963
1361,-259.1144,19.1189,-30.3338
1362,-253.8054,19.2075,-30.1835
1363,-248.5005,19.2778,-29.9877
1364,-243.2305,19.3201,-29.6725
1365,-237.8642,19.4163,-29.5417
1366,-232.4955,19.5321,-29.3215
1367,-227.1534,19.5992,-29.2116
1368,-221.8109,19.6904,-29.0513
1369,-216.4524,19.7821,-28.7460
1370,-211.0975,19.8590,-28.5972
1371,-205.7461,19.9348,-28.3920
1372,-200.3710,20.0458,-28.2590
1373,-195.0038,20.1105,-28.0582
1374,-189.6329,20.1426,-27.8866
1375,-184.2226,20.2522,-27.6951
1376,-178.8658,20.3209,-27.4457
1377,-173.3568,20.4177,-27.0916
1378,-168.0528,20.5020,-27.0407
1379,-162.6628,20.6078,-26.8419
1380,-157.2367,20.7043,-26.6018
1381,-151.7658,20.7772,-26.5655
1382,-146.4017,20.8731,-26.2536
1383,-141.0110,20.9351,-26.0574
1384,-135.5558,21.0424,-25.9052
1385,-130.1156,21.1420,-25.7085
1386,-124.6542,21.1832,-25.4738
1387,-119.1966,21.2741,-25.2177
1388,-113.7605,21.3594,-24.9757
1389,-108.2919,21.4579,-24.9049
1390,-102.8054,21.5054,-24.7336
1391,-97.3281,21.5998,-24.4780
1392,-91.8530,21.7047,-24.2875
1393,-86.3449,21.6983,-24.2605
1394,-80.8825,21.8655,-23.8988
1395,-75.3673,21.9535,-23.6410
1396,-69.8674,22.0549,-23.4096
1397,-64.3403,22.1620,-23.3860
1398,-58.8242,22.2230,-23.1173
1399,-53.2908,22.2848,-22.8586
1400,-47.7344,22.3468,-22.6928
1401,-42.1803,22.4595,-22.5471
1402,-36.6260,22.5921,-22.3731
1403,-31.0950,22.6315,-22.1320
1404,-25.5271,22.7312,-21.8828
1405,-19.9577,22.8150,-21.6760
1406,-14.4049,22.9120,-21.4828
1407,-8.8161,22.9882,-21.2358
1408,-3.2115,23.0654,-21.1455
1409,2.4717,23.2370,-21.2721
1410,7.9795,23.2557,-20.6634
1411,13.5853,23.3400,-20.4938
1412,19.1953,23.4318,-20.3479
1413,24.8403,23.5203,-20.0905
1414,30.4714,23.5970,-19.8867
1415,36.1199,23.6709,-19.6441
1416,41.7755,23.7550,-19.3879
1417,47.4418,23.8249,-19.2963
1418,53.0878,23.9407,-19.1045
1419,58.8011,24.0661,-18.8290
1420,64.4604,24.1172,-18.6563
1421,70.1635,24.2157,-18.4544
1422,75.8566,24.3168,-18.1756
1423,81.5948,24.3736,-18.0076
1424,87.2764,24.4788,-17.8065
1425,92.9581,24.5418,-17.6080
1426,98.7149,24.6637,-17.3785
1427,104.4147,24.7483,-17.1488
1428,110.0837,24.8376,-16.8169
1429,115.9818,24.9425,-16.8036
1430,121.7352,24.9682,-16.5101
1431,127.5310,25.1371,-16.5405
1432,133.3019,25.2122,-16.1801
1433,139.1012,25.2946,-15.9706
1434,144.9046,25.3771,-15.6911
1435,150.7275,25.4797,-15.5588
1436,156.5318,25.5715,-15.3660
1437,162.3538,25.6790,-15.1174
1438,168.1957,25.7535,-14.8686
1439,174.0475,25.8449,-14.6828
1440,179.8950,25.9421,-14.5052
1441,185.7647,26.0338,-14.3027
1442,191.6491,26.1204,-14.0032
1443,197.5069,26.1880,-13.7202
1444,203.4067,26.2660,-13.5736
1445,209.3765,26.4552,-13.3648
1446,215.2169,26.5088,-13.1870
1447,221.1687,26.5726,-13.0262
1448,227.0943,26.6974,-12.6871
1449,232.9644,26.8145,-12.5693
1450,239.0560,26.8487,-12.4785
1451,244.9898,26.9584,-12.1797
1452,250.9190,27.0871,-11.8219
1453,256.9239,27.1469,-11.7788
1454,262.9214,27.2412,-11.5640
1455,268.9497,27.3336,-11.3984
1456,275.0026,27.4437,-11.1789
1457,280.9918,27.5363,-10.9510
1458,287.0585,27.6315,-10.7862
1459,293.1152,27.7111,-10.5802
1460,299.1793,27.8038,-10.3731
1461,305.2413,27.9102,-10.1596
1462,311.3523,28.0125,-9.9982
1463,317.4707,28.0971,-9.8241
1464,323.6252,28.1886,-9.7403
1465,329.6471,28.2910,-9.3725
1466,335.7686,28.4391,-9.1792
1467,341.8902,28.5030,-8.9443
1468,348.1895,28.6117,-9.0144
1469,354.3050,28.7120,-8.6757
1470,360.4127,28.7605,-8.3234
1471,366.6752,28.8613,-8.2670
1472,372.9789,28.9739,-8.2591
1473,379.2939,29.0763,-8.2828
1474,385.4220,29.2079,-7.9057
1475,391.6514,29.2475,-7.7794
1476,397.8334,29.4313,-7.2740
1477,404.0677,29.5054,-7.0828
1478,410.4463,29.5450,-7.1467
1479,416.9331,29.6622,-7.2703
1480,423.1378,29.7942,-6.8643
1481,428.5188,29.7699,-4.9017
1482,-356.5574,12.9850,-33.2604
1483,-351.3279,13.0714,-33.4525
1484,-346.0788,13.1507,-33.3149
1485,-340.8277,13.2496,-33.2454
1486,-335.5931,13.3112,-33.0638
1487,-330.3799,13.4064,-33.0474
1488,-325.1308,13.5044,-32.7989
1489,-319.8610,13.5628,-32.6813
1490,-314.5358,13.6576,-32.6007
1491,-309.3237,13.6912,-32.3720
1492,-304.0606,13.7962,-32.1546
1493,-298.8026,13.8900,-32.2768
1494,-293.5114,13.9586,-31.8318
1495,-288.2154,14.0522,-31.6940
1496,-282.9276,14.0901,-31.5644
1497,-277.6255,14.1912,-31.3441
1498,-272.3176,14.2818,-31.1620
1499,-267.0126,14.3391,-31.0700
1500,-261.7009,14.4109,-30.8971
1501,-256.4106,14.5151,-30.5332
1502,-251.1199,14.5598,-30.4579
1503,-245.7543,14.6612,-30.2018
1504,-240.4311,14.7491,-30.0366
1505,-235.0785,14.8194,-29.8440
1506,-229.7453,14.8973,-29.6765
1507,-224.3939,14.9810,-29.5479
